OBJECTID,PUBLIC_NAME,PARENT_NAME,OFFICIAL_NAME,LABEL,ALIAS,DPP_ASSET_ID,ADDRESS_911,ZIP_CODE,ADDRESS_BRT,ALIAS_ADDRESS,BLD_CLASSIFICATION,BLD_TYPE,HISTORIC,BLD_ACCESS,FLOOR_COUNT,INTERIOR_SQUARE_FOOTAGE,PPR_DISTRICT,PPR_OPS_DISTRICT,COUNCIL_DISTRICT,POLICE_DISTRICT,PROGRAM_SITES,COMMENTS,Shape__Area,Shape__Length
901,Boat Shed,Bartrams Garden,,,,0,5400 LINDBERGH BLVD,19143,2901 S 56TH ST,"5443 Bartram Rd, 57th & Schuylkill River; 2901 S 56TH ST",STRUCTURE,OPERATIONS,N,STAFF_ONLY,,,9,8,3,12,N,Initially 2 Storage Containers.,222.8984375,59.8895079391114
902,Maintenance Building,Bartrams Garden,,,,0,2701 S 53RD ST,19143,2901 S 56TH ST,"5443 Bartram Rd, 57th & Schuylkill River; 2901 S 56TH ST;5400 LINDBERGH BLVD",BUILDING,OPERATIONS,N,STAFF_ONLY,1,0,9,8,3,12,N,,67.3359375,34.3412095783034
903,Garden Greenhouse 4,Bartrams Garden,,,"Bartram's Homestead;Sankofa Community Farm",0,5400 LINDBERGH BLVD,19143,2901 S 56TH ST,"5443 Bartram Rd, 5400 LINDBERGH BLVD, 57th & Schuylkill River",STRUCTURE,GREENHOUSE,N,STAFF_ONLY,,,9,8,3,12,N,,157.54296875,61.4922086213796
904,Garden Greenhouse 5,Bartrams Garden,,,"Bartram's Homestead;Sankofa Community Farm",0,5400 LINDBERGH BLVD,19143,2901 S 56TH ST,"5443 Bartram Rd, 5400 LINDBERGH BLVD, 57th & Schuylkill River",STRUCTURE,GREENHOUSE,N,STAFF_ONLY,,,9,8,3,12,N,,174.4296875,62.527572064551
905,Storage Shed,Wissahickon Valley Park, , ,"Outward Bound; The Scout House",0,798 WIGARD AVE,19128,900 WISES MILL RD,"900 WISES MILL RD;726 E WIGARD ST",STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,0,4,4,4,5,N,Located in the Wigard Avenue House Premises,15.5859375,16.3119917713188
906,Field Shed,Dave Dougherty (Hetzell) Field,,,,0,1301 E COLUMBIA AVE,19125,1301 E COLUMBIA AVE,Thompson St and Columbia Ave,STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,0,5,2,5,26,N,,9.15234375,12.2624802099082
907,Picnic Shelter,Pennypack on the Delaware,,,Pennypack Park at Mouth of Delaware,0,8201 STATE ROAD,19136,8201 STATE RD,"7801 State Rd, 7999 STATE RD;8401 STATE RD",STRUCTURE,OTHER,N,PUBLIC,,,1,1,6,8,N,,110.5546875,43.5011761687335
908,Gazebo,Pennypack on the Delaware,,,Pennypack Park at Mouth of Delaware,0,8201 STATE ROAD,19136,8201 STATE RD,"7801 State Rd, 7999 STATE RD;8401 STATE RD",STRUCTURE,OTHER,N,PUBLIC,,,1,1,6,8,N,,107.328125,36.7724729857014
909,Restroom Shelter,Pennypack on the Delaware,,,Pennypack Park at Mouth of Delaware,0,8201 STATE ROAD,19136,8201 STATE RD,"7801 State Rd, 7999 STATE RD;8401 STATE RD",STRUCTURE,COMFORT_STATION,N,PUBLIC,,,1,1,6,8,N,Portable Restrooms under shelter.,38.74609375,25.7647641709276
910,Maintenance Building,Pennypack on the Delaware,,,Pennypack Park at Mouth of Delaware,0,8201 STATE ROAD,19136,8201 STATE RD,"7801 State Rd, 7999 STATE RD;8401 STATE RD",BUILDING,OFFICE,N,STAFF_ONLY,1,,1,1,6,8,N,,96.96484375,40.1153441626075
911,Chamounix Aerial Adventure Course Ticket Booth,Chamounix Aerial Adventure Course,,,,0,3730 CHAMOUNIX DR,19131,3401 W GIRARD AVE,"51 Chamounix Dr;3401 W GIRARD AVE",STRUCTURE,CONCESSIONS,N,CONDITIONAL,0,,7,5,4,16,N,"Located in West Fairmount Park; Converted storage container. Created in 2018",33.28125,23.9389312923441
912,Chamounix Aerial Adventure Course Event Tent,Chamounix Aerial Adventure Course,,,,0,3730 CHAMOUNIX DR,19131,3401 W GIRARD AVE,"51 Chamounix Dr;3401 W GIRARD AVE",STRUCTURE,CONCESSIONS,N,CONDITIONAL,0,,7,5,4,16,N,"Located in West Fairmount Park; Tent covering seating area. Created in 2018",91.7265625,39.3754981327377
913,Riding Ring Shelter,Wissahickon Valley Park,,,Monastery Stables,0,1091 KITCHENS LN,19119,,"1024 KITCHENS LN;1000 KITCHENS LN",STRUCTURE,OTHER,N,STAFF_ONLY,0,0,4,4,4,14,N,Shade Shelter,23.86328125,19.5643459218772
914,School of the Future,West Fairmount Park,,,,3720,4021 PARKSIDE AVE,19131,4001L PARKSIDE AVE,"4001L PARKSIDE AVE;4012 PARKSIDE AVE",BUILDING,OTHER,N,PUBLIC,5,,7,5,4,16,N,Leased out to School District,16145.875,704.11988135864
915,Support Building,West Fairmount Park,,,,0,4021 PARKSIDE AVE,19131,4001L PARKSIDE AVE,4001L PARKSIDE AVE,BUILDING,OTHER,N,CONDITIONAL,1,,7,5,4,16,N,Support Building for School District,37.75390625,25.0446296948614
916,Skyline Stage Tent Shed,Mann Center for the Performing Arts,,,"The Mann Center;Robin Hood Dell West",0,5396 N GEORGES HILL DR,19131,,"5038 AVENUE OF THE REPUBLIC;5201 PARKSIDE AVE",STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,0,7,5,4,19,N,Located in West Fairmount Park,11.50390625,13.6048310504685
917,Shelter,Mann Center for the Performing Arts,,,"The Mann Center;Robin Hood Dell West",0,5038 AVENUE OF THE REPUBLIC,19131,,"5201 PARKSIDE AVE;5396 N GEORGES HILL DR",STRUCTURE,CONCESSIONS,N,CONDITIONAL,0,0,7,5,4,19,N,"Located in West Fairmount Park; Concession Stand/Booth",36.07421875,24.4420308166842
918,Backstage Shelter,Mann Center for the Performing Arts,,,"The Mann Center;Robin Hood Dell West",0,5038 AVENUE OF THE REPUBLIC,19131,,"5201 PARKSIDE AVE;5396 N GEORGES HILL DR",STRUCTURE,CONCESSIONS,N,CONDITIONAL,0,0,7,5,4,19,N,"Located in West Fairmount Park; Concession Stand/Booth",15.984375,17.1221986977782
919,Gatehouse Shed,Mann Center for the Performing Arts,,,"The Mann Center;Robin Hood Dell West",0,5396 N GEORGES HILL DR,19131,,"5038 AVENUE OF THE REPUBLIC;5201 PARKSIDE AVE",STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,0,7,5,4,19,N,"Located in West Fairmount Park; Next to the Gatehouse",29.02734375,21.8744996582895
920,Utility Building,Frankford Boat Launch,,,"PA Fish & Boat,Frankford Arsenal Boat Launch",0,5625 TACONY ST,19137,5625 TACONY ST,5650 Tacony St,BUILDING,OPERATIONS,N,STAFF_ONLY,1,,2,2,6,15,N,Utility Building,26.12890625,20.6998033848989
921,Convent Lane Residence Pavilion,Joseph C Fluehr Memorial Park,,,"Convent Lane House;Eden Hallmount Park",0,4763 CONVENT LN,19114,4800 GRANT AVE,"4725 CONVENT LA;4200 Grant Ave;4800 GRANT AVE",STRUCTURE,RESIDENTIAL,N,STAFF_ONLY,0,,1,1,6,8,N,,7.53515625,10.9847122239825
922,Storage Shelter,Pennypack Park,,,,0,8299 BUSTLETON AVE,19152,8295 BUSTLETON AVE,"8297 BUSTLETON AVE;8295 BUSTLETON AVE",STRUCTURE,OTHER,N,CONDITIONAL,0,,1,1,10,7,N,Located on the Pegasus Academy Premises (est 1982),109.8203125,44.3106858473357
923,Fire Storage,Walton Run,,,,0,,19154,11000 ACADEMY RD,ACADEMY RD & COMLEY RD,STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,,1,1,10,8,N,Philadelphia Fire Department Site,34.1171875,23.4548012456632
924,Fire Shed,Walton Run,,,,0,,19154,11000 ACADEMY RD,ACADEMY RD & COMLEY RD,STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,,1,1,10,8,N,Philadelphia Fire Department Site,11.8125,13.7462947685279
925,Fire Station,Walton Run,,,,1258,,19154,11000 ACADEMY RD,ACADEMY RD & COMLEY RD,BUILDING,OPERATIONS,N,STAFF_ONLY,1,7100,1,1,10,8,N,Philadelphia Fire Department Site,1038.75390625,160.365419706474
926,Gymnasium,Pennypack Park,,,William F Mitchell Activity Center,0,3301 SOLLY AVE,19136,3301 SOLLY AVE,,BUILDING,ATHLETIC,N,CONDITIONAL,2,,1,1,6,8,N,Located on the Father Judge High School Campus (Built between 2006-2007),2309.74609375,199.825443672114
927,Shelter,Poquessing Creek Park,,,,0,TREVOSE RD AT POQUESSING CREEK,19116,,,STRUCTURE,RESIDENTIAL,N,STAFF_ONLY,0,,1,1,10,7,N,Garage for Private Residence,33.95703125,24.4294940255229
928,Office Trailer,Pennypack Park,,,,0,8650 KREWSTOWN RD,19115,,"8640 KREWSTOWN RD;8600 KREWSTOWN RD",STRUCTURE,OFFICE,N,STAFF_ONLY,0,,1,1,10,7,N,Located at the Krewton Stables Campus,53.421875,35.965202332779
929,Private Residence Shed,Pennypack Park,,,,0,1140 SOLLY AVE,19111,1140 SOLLY AVE,"8245 TABOR AVE, 1140-1144 Solly Ave",STRUCTURE,RESIDENTIAL,N,STAFF_ONLY,0,,1,1,10,7,N,Located at the Solly Stables Campus,10.6953125,13.1933086091378
930,Private Residence Shed,Pennypack Park,,,,0,1140 SOLLY AVE,19111,1140 SOLLY AVE,"8245 TABOR AVE, 1140-1144 Solly Ave",STRUCTURE,RESIDENTIAL,N,STAFF_ONLY,0,,1,1,10,7,N,Located at the Solly Stables Campus,21.359375,18.5148400985065
931,Shed,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,1,1,10,7,N,Part of the Fox Chase Farm Campus,18.26953125,17.5842082435173
932,Shed,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,1,1,10,7,N,Part of the Fox Chase Farm Campus,8.8984375,11.9453130412192
933,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,1,1,10,7,N,Part of the Fox Chase Farm Campus,38.12890625,24.8026438559419
934,Shed,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,10,7,N,Part of the Fox Chase Farm Campus,6.76953125,10.4132688252144
935,Shed,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,12.421875,14.0980648715175
936,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,69.2109375,36.0402277423741
937,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,7.42578125,11.0144934672741
938,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,23.86328125,19.5432141045697
939,Operations Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,"Part of the Fox Chase Farm Campus, Shelter with 2 Storage Containers as anchors",242.9921875,62.3552455892011
940,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,21.95703125,19.0085760708185
941,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,16.04296875,16.027291121597
942,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,14.4296875,15.2776877961501
943,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,15.6171875,15.8747780378948
944,Event Outbuilding,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",1613,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",BUILDING,FARM,N,STAFF_ONLY,1,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,127.58984375,51.7201473367649
945,Event Shed,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,3.84765625,8.38010775630098
946,Event Canopy,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,117.5859375,47.0659036749195
947,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,9.109375,12.0863370949225
948,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,23.59765625,19.4655410007718
949,Shelter,Fox Chase Farm,,,"Butler Exhibit Farm;Butler Tract",0,8821 PINE RD,19111,8800 PINE RD,"8700 PINE RD;8800 PINE RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,1,1,NA,NA,N,Part of the Fox Chase Farm Campus,53.80859375,30.5236939956501
950,PWD Structure,Gustine Recreation Center,,,,0,,19129,,,STRUCTURE,OTHER,N,STAFF_ONLY,,,7,4,4,39,N,PWD Buidling/Structures,26.3671875,20.5802565497227
951,PWD Structure,Gustine Recreation Center,,,,0,,19129,,,STRUCTURE,OTHER,N,STAFF_ONLY,,,7,4,4,39,N,PWD Buidling/Structures,39.515625,25.9159615775679
952,PWD Structure,Gustine Recreation Center,,,,0,,19129,,,STRUCTURE,OTHER,N,STAFF_ONLY,0,0,7,4,4,39,N,PWD Buidling/Structures,14.07421875,15.0101539889124
953,PWD Building,Gustine Recreation Center,,,,0,,19129,,,BUILDING,OTHER,N,STAFF_ONLY,,,7,4,4,39,N,PWD Buidling/Structures,2685.7734375,220.471783355974
954,Garden Shelter,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,NA,N,Part of the Manatawna Farm Plots,9.7734375,13.155687825823
955,Garden Greenhouse,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,GREENHOUSE,N,STAFF_ONLY,0,,4,4,4,5,N,Part of the Manatawna Farm Plots,144.09765625,66.4155473899988
956,Garden Barn,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,5,N,Part of the Manatawna Farm Plots,23.1640625,19.4384342853354
957,Garden Storage Shed,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,5,N,Part of the Manatawna Farm Plots,11.70703125,13.6942313749302
958,Garden Storage,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,NA,N,Part of the Manatawna Farm Plots,1.9609375,5.86210525373143
959,Garden Coop,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,NA,N,Part of the Manatawna Farm Plots,18.359375,17.1643354452291
960,Garden Shed,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,NA,N,Part of the Manatawna Farm Plots,14.234375,15.1350958382896
961,Garden Shelter,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,NA,N,Part of the Manatawna Farm Plots,10.3359375,13.2409350159511
962,Garden Shed,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,NA,N,Part of the Manatawna Farm Plots,7.125,11.0760934257096
963,Garden Shed,Manatawna Farm,,,,0,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,,4,4,4,NA,N,Part of the Manatawna Farm Plots,7.62109375,11.2256954974393
964,Manatawna Barn Chicken Coop,Manatawna Farm,,,,3486,100 SPRING LN,19128,8482 HAGYS MILL RD,"844 MANATAWNA RD, 899 Manatawna Dr;8482 HAGYS MILL RD",STRUCTURE,FARM,N,STAFF_ONLY,0,0,4,4,4,5,N,Part of the Manatawna Farm Campus,9.640625,12.5398603862903
965,Thomas Mill Road Covered Bridge,Wissahickon Valley Park,,,,3069,8900 FORBIDDEN DR,19128,,8900 THOMAS MILL RD,STRUCTURE,OTHER,Y,PUBLIC,0,,4,4,"4, 8","5, 14",N,Located over the Wissahickon Creek,384.2265625,99.3252928933298
966,Tool Shed,Gold Star Park,,,,0,613 WHARTON ST,19147,613 WHARTON ST,Wharton & Marshall,STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,,9,7,1,3,N,Added during 2020 Site Renovations (8x8.5 ft shed),11.390625,13.5215179296853
967,Shelter,Clifford Park,,,,0,6239 WISSAHICKON AVE,19144,6331 WISSAHICKON AVE,"6245 WISSAHICKON AVE;6331 WISSAHICKON AVE",STRUCTURE,OTHER,N,STAFF_ONLY,0,,4,4,8,14,N,Located in Wissahickon Valley Park. Carport Cover,34.1328125,24.6481837244645
968,Greenhouse,West Fairmount Park,,,,0,3850 FORD RD,19131,3401 W GIRARD AVE,3401 W GIRARD AVE,STRUCTURE,GREENHOUSE,N,STAFF_ONLY,,0,7,5,4,16,N,Located on the Greenland Nursery Complex.,233.6875,73.6965438703668
969,Information Kiosk,John F Kennedy Plaza (LOVE Park),,Info Kiosk,IVCC Information Kiosk,0,1569 JOHN F KENNEDY BLVD,19102,1501 JOHN F KENNEDY BLVD,"1575 JOHN F KENNEDY BLVD; 1599 JOHN F KENNEDY BLVD; 1501 JOHN F KENNEDY BLVD; 80 N 15TH ST",STRUCTURE,CONCESSIONS,N,PUBLIC,1,156,7,5,5,9,N,Located on Benjamin Franklin Parkway. 2020-JFK Renovation-Information Kiosk (Welcome Center),45.50390625,28.096742498976
970,Barnes Classroom,Barnes Foundation Museum,,,,0,310 N 20TH ST,19130,2025L BEN FRANKLIN PKWY,"2025L BEN FRANKLIN PKWY; 2051 BENJAMIN FRANKLIN PKY",BUILDING,LIBRARY,N,CONDITIONAL,1,0,7,5,5,9,N,Located on the Benjamin Franklin Parkway. Classroom and Carport,366.375,107.495294246362
971,Rodin Gate,Rodin Museum,,,,0,2151 BENJAMIN FRANKLIN PKY,19130,N/A,22nd & Benjamin Franklin Parkway,STRUCTURE,MUSEUM,,PUBLIC,0,0,7,5,5,9,N,Located on the Benjamin Franklin Parkway.,87.37890625,61.7015969418534
972,Restroom Building,10th and Lemon Playground,,,10th and Mount Vernon Playground,0,1015 MOUNT VERNON ST,19123,1015-21 MOUNT VERNON ST,"1020 LEMON ST;1015-21 MOUNT VERNON ST",BUILDING,COMFORT_STATION,N,CONDITIONAL,1,0,10,6,5,6,N,Older restroom building behind the stage.,53.08984375,36.0628291757147
973,Shed,Nicetown Park,,,,0,4301 GERMANTOWN AVE,19140,"4327-43 N GRATZ ST;4327R N GRATZ ST;4301-05 GERMANTOWN AVE;4369-71 GERMANTOWN AVE;1822-30 W CAYUGA ST","4301 GERMANTOWN AVE;4377 GERMANTOWN AVE;4377 GERMANTOWN AVE;4369-71 GERMANTOWN AVE;1822-30 W CAYUGA ST",STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,0,3,4,8,39,N,Locked Storage Shed,7.703125,11.1051410447414
974,SEPTA Station (Broad St),Marconi Plaza,,,,0,,19148,,,BUILDING,OTHER,N,PUBLIC,,,9,7,2,3,N,SEPTA Station,669.50390625,110.330502533187
975,Shed,Carpenter Green Park,,,,0,920 S 17TH ST,19146,914-28 S 17TH ST,914-28 S 17TH ST,STRUCTURE,OPERATIONS,N,STAFF_ONLY,0,0,7,7,2,17,N,,5.6953125,9.5468436974676
976,PWD Pump Station,East Fairmount Park,,,Fresh Water Pumping Station,0,3301 W GIRARD AVE,19121,,,BUILDING,OTHER,N,STAFF_ONLY,,,7,5,5,22,N,PWD Buidling/Structures,644.42578125,102.872514752605
977,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,50.859375,29.6466992227338
978,Zoo Structure,Philadelphia Zoo,,,Zoo Amazon Rainforest Carousel,3714,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,STRUCTURE,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,174.53125,46.8927372507024
979,Zoo Building,Philadelphia Zoo,,,Tree House,1756,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,1334.8671875,161.107410235752
980,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,CONDITIONAL,,,7,5,3,16,N,Located within West Fairmount Park,465.83203125,112.214768021038
981,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,CONDITIONAL,,,7,5,3,16,N,Located within West Fairmount Park,892.98046875,180.731282248493
982,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,CONDITIONAL,,,7,5,3,16,N,Located within West Fairmount Park,400.7734375,106.834212409832
983,Gym,Elizabeth M Picariello Playground,,Gym,"Liberty Bell Youth Organization Gym; Sergeant Patrick C. McDonald Memorial Gymnasium",3836,10815 CALERA RD,19154,10851 CALERA RD,"3325 RED LION RD;10801 CALERA RD;Red Lion & Calera;3295 Red Lion Rd",BUILDING,RECREATION_BUILDING,N,PUBLIC,2,,1,1,10,8,Y,City acquired the land and gymnasium in 2021. ,1695.734375,169.548372719327
984,Zoo Building,Philadelphia Zoo,,,ZooBalloon Building,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,CONDITIONAL,2,,7,5,3,16,N,Located within West Fairmount Park,315.37109375,75.6839476974354
985,Zoo Building,Philadelphia Zoo, , ,Zoo Admissions Building,1759,3400 W GIRARD AVE,19104,3400 W GIRARD AVE, ,BUILDING,ZOO,N,CONDITIONAL,1,0,7,5,3,16,N,Located within West Fairmount Park,107.875,42.1192489309269
986,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,STAFF_ONLY,1,0,7,5,3,16,N,Located within West Fairmount Park,111.1796875,51.1144015822225
987,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,STAFF_ONLY,1,0,7,5,3,16,N,Located within West Fairmount Park,34.3359375,23.4419475054285
988,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,STAFF_ONLY,1,0,7,5,3,16,N,Located within West Fairmount Park,56.5,31.9735231086335
989,Zoo Building,Philadelphia Zoo,,,,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE,,BUILDING,ZOO,N,STAFF_ONLY,1,0,7,5,3,16,N,Located within West Fairmount Park,50.96875,29.9732960063721
990,Zoo Building,Philadelphia Zoo, , ,Zoo Small Mammal House,1752,3400 W GIRARD AVE,19104,3400 W GIRARD AVE, ,BUILDING,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,989.1796875,161.181536071101
991,Zoo Building,Philadelphia Zoo, , ,Zoo Big Cat Falls,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE, ,BUILDING,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,781.359375,167.794829551033
992,Zoo Building,Philadelphia Zoo, , ,Zoo Big Cat Falls,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE, ,BUILDING,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,76.2578125,34.965561678971
993,Zoo Building,Philadelphia Zoo, , ,Zoo Big Cat Falls,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE, ,BUILDING,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,273.0234375,74.8184116605313
994,Zoo Building,Philadelphia Zoo, , ,Zoo Big Cat Falls,0,3400 W GIRARD AVE,19104,3400 W GIRARD AVE, ,BUILDING,ZOO,N,CONDITIONAL,0,0,7,5,3,16,N,Located within West Fairmount Park,82.59765625,36.5179285918982
